pue,rt_load,time,compute,cooling,cop,kwrt,potential_rt,total,allow_discharge,max_compute,max_cooling,nostromo_cooling,charging_placeholder,total_max,cust_cooling_rt,nostromo_cooling_rt
1.4869339333333333,2060.8816666666667,2025-08-19 05:30:00,7.248120821666666,2.729355980969382,2.6556157834319434,1.324363268942038,2677.2628250361577,10.777476802636048,False,10.376225944533434,3.9072768015875705,0.0,1.1164972538789937,16.2,2950.3059267936974,0.0
1.4476328666666667,2045.1053333333332,2025-08-19 05:45:00,7.192635457333333,2.419660028654431,2.9725810122726806,1.1831468967471757,2996.811770820668,10.412295485987766,False,10.320740580200102,3.471979581915381,0.0,1.6072798378845157,16.2,2934.5295934603646,0.0
1.4462490666666667,2047.3716666666667,2025-08-19 06:00:00,7.200606151666667,2.4132637746155092,2.9837625821959293,1.1787130856140804,3008.0844864250193,10.413869926282178,False,10.328711274533436,3.4616397886898627,0.0,1.6096489367766997,16.2,2936.795926793698,0.0
1.4587578,2054.9468,2025-08-19 06:15:00,7.227247895600001,2.5155563446400864,2.873021672124001,1.2241467003623092,2896.440880600727,10.542804240240088,False,10.355353018466769,3.6043421178967794,0.0,1.4403048636364506,16.2,2944.371060127031,0.0
1.4365465333333334,2068.1017333333334,2025-08-19 06:30:00,7.273513796133333,2.37522723285418,3.0622391388604746,1.1485059920267204,3087.2007385220413,10.448741028987513,False,10.4016189190001,3.396736325064008,0.0,1.6016447559358906,16.2,2957.525993460364,0.0
1.4357193333333333,2043.6342666666667,2025-08-19 06:45:00,7.187461715866667,2.33171602719628,3.082477296563883,1.1409654189247365,3107.6038659641185,10.319177743062948,False,10.315566838733435,3.346518350753942,0.0,1.7379148105126214,16.2,2933.058526793698,0.0
1.4701166,2047.5570666666667,2025-08-19 07:00:00,7.201258203466667,2.5854310223358583,2.785322115057067,1.26269058109566,2808.0264475444483,10.586689225802527,False,10.329363326333436,3.7084986581962367,0.0,1.3621380154703262,16.2,2936.981326793698,0.0
1.4612228666666667,2045.7722666666666,2025-08-19 07:15:00,7.194981061866666,2.5184897909665214,2.8568633026324264,1.2310704529542233,2880.150797440774,10.513470852833187,False,10.323086184733434,3.6134337177495803,0.0,1.4634800975169844,16.2,2935.196526793697,0.0
1.4681972666666667,2049.7154,2025-08-19 07:30:00,7.2088490618,2.5751634265473244,2.7993753668151986,1.2563516996297752,2822.194253270583,10.584012488347325,False,10.336954184666768,3.6925931074498752,0.0,1.3704527078833557,16.2,2939.139660127031,0.0
1.4990876,2053.0933999999997,2025-08-19 07:45:00,7.220729487799999,2.8037765503153302,2.575358399009333,1.3656351680421994,2596.3512289047294,10.82450603811533,False,10.348834610666767,4.0184055992547165,0.0,1.032759790078515,16.2,2942.517660127031,0.0
1.4986304,2053.8299333333334,2025-08-19 08:00:00,7.223319875533333,2.801766878865135,2.5781302256164738,1.3641669319318526,2599.1456498367943,10.82508675439847,False,10.351424998400102,4.015090042988385,0.0,1.0334849586115116,16.2,2943.2541934603646,0.0
1.5014194666666667,2044.1,2025-08-19 08:15:00,7.1890997,2.8047545373874936,2.563183196307914,1.3721219790555714,2584.0767810033603,10.793854237387494,False,10.317204822866767,4.025153113413033,0.0,1.0576420637201984,16.2,2933.5242601270315,0.0
1.5091879333333333,2061.9322666666667,2025-08-19 08:30:00,7.251815781866667,2.8925370908827395,2.507077888378458,1.4028283749392185,2527.5141351025973,10.944352872749407,False,10.379920904733435,4.140246680348259,0.0,0.8798324149183046,16.2,2951.356526793698,0.0
1.5163266,2064.373,2025-08-19 08:45:00,7.260399841000001,2.9487375645440705,2.4622061753815627,1.4283937856889577,2482.2766538932383,11.009137405544072,False,10.388504963866769,4.2191856505505205,0.0,0.7923093855827092,16.2,2953.797260127031,0.0
1.5148709999999999,2065.355,2025-08-19 09:00:00,7.263853535,2.9399475334189837,2.4707425736106834,1.423458695197186,2490.8826358960237,11.003801068418984,False,10.391958657866768,4.206006230216129,0.0,0.8020351119171014,16.2,2954.779260127031,0.0
1.5168054666666668,2057.6337333333336,2025-08-19 09:15:00,7.236697840133334,2.9399650043957672,2.4614911501712404,1.428808712050551,2481.555800211579,10.976662844529102,False,10.364802963000102,4.210782135974385,0.0,0.824414901025512,16.2,2947.0579934603643,0.0
1.5217829999999999,2071.115533333333,2025-08-19 09:30:00,7.284113330733332,3.0007265060500297,2.4274499245589984,1.44884554133035,2447.2370902464863,11.084839836783363,False,10.4122184536001,4.289364879686124,0.0,0.6984166667137739,16.2,2960.539793460364,0.0
1.5262174666666666,2066.2772666666665,2025-08-19 09:45:00,7.267097146866666,3.024073450644738,2.403082221867762,1.4635371058034217,2422.6707561578733,11.091170597511404,False,10.395202269733435,4.325778858142403,0.0,0.6790188721241606,16.2,2955.701526793698,0.0
1.5065761333333332,1995.8961333333332,2025-08-19 10:00:00,7.019566700933333,2.75594495703423,2.5470634611249046,1.380805799964923,2567.8256470764773,10.575511657967564,True,10.147671823800101,3.984067134047145,0.4383985872652638,0.0,14.493340370581983,2567.825647076477,317.4947463838872
1.5349195333333334,2087.4153333333334,2025-08-19 10:15:00,7.341439727333333,3.1270795129399414,2.347698450568415,1.4980629216450174,2366.8355284358786,11.268519240273275,True,10.469544850200101,4.4594930186478,0.9138244718659188,0.0,14.815213396981983,2366.835528435879,610.0040650244861
1.5374752,2078.742466666667,2025-08-19 10:30:00,7.310937255266668,3.1294474634619043,2.336175104591484,1.5054522210632844,2355.2182508174283,11.240384718728574,True,10.439042378133436,4.468433191337711,0.92276464455583,0.0,14.784710924915318,2355.2182508174287,612.9484759762694
